name,lat,lon,category
J Carter Centre,1.352923,103.8361818,school
Happy Art Loft,1.336727,103.7836366,school
Code Bright,1.3024208,103.862368,school
Acetek baking school,1.2842802,103.816058,school
Chess Academy (Singapore),1.3040597,103.9016351,school
Art Zillions,1.3048454,103.9040924,school
Art Zone,1.3037821,103.9029959,school
Dyslexia Association Of Singapore Sengkang Learning Centre,1.3931066,103.8963174,school
,1.3461885,103.6816202,school
Hiart,1.2899202,103.855961,school
Artary Academy of Children's Art,1.4103158,103.9059361,school
Happy Fish Swim School,1.3788187,103.9549587,school
Yong Loo Lin School of Medicine,1.2959872,103.7816726,school
Maya Angelou House (UWCSEA Dover Campus),1.3033535,103.7751337,school
Nelson Mandela House (UWCSEA Dover Campus),1.3029402,103.7751516,school
Kurt Hahn House (UWCSEA Dover Campus),1.3025636,103.7756836,school
culinary studio,1.316476,103.8965304,school
Asia Research Institute,1.2960174,103.7722394,school
JDMIS - Jewellery Design and Management International School,1.2989463,103.8531014,school
Food In Action,1.2941588,103.8501653,school
The School of Positive Psychology,1.2937773,103.849965,school
Aeroviation,1.3147324,103.8656621,school
Anatta Culinary Academy,1.2784252,103.8410997,school
Bukit View Primary School (U/C),1.358512,103.7411468,school
,1.2981978,103.8156657,school
Fun With Abacus,1.3705239,103.8953197,school
Muz Art,1.3967425,103.8866876,school
AGrader Learning Centre,1.3460475,103.9442822,school
Yio Chu Kang Secondary School,1.3782307,103.8421081,school
Mayflower Primary School,1.3765506,103.843232,school
Anchor Green Primary School,1.390712,103.8871411,school
Nan Chiau High School,1.3893207,103.8900465,school
Nan Chiau Primary School,1.3920268,103.8910425,school
CHIJ (Our Lady of the Nativity) Primary School,1.3731641,103.8976889,school
Punggol Primary School,1.3777795,103.894746,school
Pei Hwa Secondary School,1.3907839,103.8781431,school
MINDS Fernvale Gardens School,1.3899033,103.8750521,school
Fernvale Primary School,1.3899831,103.8741691,school
Compassvale Secondary School,1.3966683,103.9003255,school
Compassvale Primary School,1.3944653,103.8980112,school
Rivervale Primary School,1.393653,103.9046017,school
Seng Kang Primary School,1.3893954,103.8993661,school
Seng Kang Secondary School,1.3864764,103.8986895,school
CHIJ St Joseph's Convent,1.3918581,103.9025017,school
North Spring Primary School,1.3874499,103.9036578,school
Punggol Secondary School,1.402324,103.9090566,school
Edgefield Primary School,1.400343,103.9074912,school
Greendale Secondary School,1.397641,103.9115953,school
Greendale Primary School,1.3961931,103.9126886,school
Mee Toh School,1.3948921,103.908842,school
Holy Innocents' High School,1.3716518,103.8957577,school
Yio Chu Kang Primary School,1.3778503,103.8854633,school
Hougang Secondary School,1.3780728,103.8824349,school
Montfort Junior School,1.374336,103.8894116,school
Monfort Secondary School,1.3739512,103.889047,school
Springdale Primary School,1.394985,103.8897774,school
Canossa Catholic Primary School,1.3265382,103.881977,school
MacPherson Primary School,1.3245401,103.8816058,school
The Japanese Primary School,1.354152,103.9656279,school
Regent Secondary School,1.393446,103.7509899,school
Anderson Primary School,1.3845887,103.8414171,school
Telok Kurau Primary School,1.3308902,103.9113191,school
,1.3346964,103.9102912,school
The Perse School,1.3689773,103.7708588,school
CHIJ Katong Convent School,1.3065601,103.9177571,school
Meridian Primary School,1.3758964,103.935007,school
Ping Yi Secondary School,1.3272204,103.9209566,school
Tao Nan School,1.3050887,103.9110889,school
Tanjong Katong Primary School,1.305332,103.9004578,school
Chung Cheng High School (Main),1.305495,103.8916399,school
Tanjong Katong Girls' School,1.3079543,103.8964251,school
Dunman High School,1.2994205,103.8821785,school
Kong Hwa School,1.3111646,103.8878635,school
Saint Patrick's School,1.3086311,103.9169452,school
Haig Girl's School,1.3116869,103.9026516,school
,1.3115483,103.8294845,school
SP Jain Center of Management,1.2801106,103.8014479,school
National Community Leadership Institute,1.283163,103.7886096,school
Radin Mas Primary School,1.2750248,103.824279,school
Red Swastika School,1.3336291,103.9346312,school
AWWA School @ Bedok,1.3354501,103.9203001,school
Damai Secondary School,1.3374626,103.9269038,school
Yu Neng Primary School,1.3341669,103.9325902,school
Bedok Green Secondary School,1.333992,103.9352387,school
Fengshan Primary School,1.3297137,103.9318825,school
Changkat Primary School,1.3399698,103.9523316,school
Changkat Changi Secondary School,1.3405162,103.9530604,school
Anglican High School,1.3302335,103.9418653,school
Geylang Methodist School,1.3175423,103.883244,school
Singapore Hokkien Huay Kuan,1.3155731,103.9383951,school
Temasek Primary School,1.3174631,103.9457619,school
Temasek Secondary School,1.3162003,103.9474864,school
Sembawang Primary School,1.4452668,103.820915,school
Wellington Primary School,1.4521442,103.8224156,school
Sembawang Secondary School,1.4456635,103.8166689,school
Canberra Primary School,1.4508595,103.8155826,school
ISS International School,1.2809276,103.8055542,school
Canberra Secondary School,1.4536945,103.8142456,school
Chongfu Primary School,1.438792,103.8392866,school
Northland Secondary School,1.4359086,103.8408429,school
Woodgrove Secondary School,1.4285314,103.7966546,school
Jan & Elly,1.3592585,103.7676544,school
Hai Sing Catholic School,1.3745712,103.9551281,school
Catholic High School,1.3547522,103.844994,school
St Margaret's Secondary School,1.3200145,103.8097168,school
Grace Orchard School,1.306524,103.7648269,school
Queensway Secondary School,1.3003323,103.8020808,school
West View Primary School,1.3835715,103.7599991,school
Bukit Timah Primary School,1.3377699,103.7668605,school
Queenstown Secondary School,1.293269,103.8132046,school
Boon Lay Secondary School,1.3427476,103.7016903,school
Yuying Secondary School,1.3571859,103.8907059,school
Pei Tong Primary School,1.3163012,103.7677644,school
Australian International School Singapore,1.348288,103.8591059,school
Yumin Primary School,1.3513678,103.9508967,school
Chongzheng Primary School,1.3505294,103.9509136,school
East Spring Primary School,1.3529319,103.9619289,school
East Spring Secondary School,1.3565687,103.9608365,school
Dunman Secondary School,1.3613443,103.9560495,school
Pasir Ris Secondary School,1.3543602,103.948497,school
Tampines North Primary School,1.3607047,103.9490653,school
Tampines Primary School,1.3503059,103.9440135,school
St Gabriel's Primary School,1.3495798,103.8622137,school
West Grove Primary School,1.3447051,103.6989454,school
Fuhua Secondary School,1.3473771,103.7269242,school
Boon Lay Garden Primary School,1.3429463,103.7129718,school
Westwood Primary School,1.3471858,103.7006062,school
Xing Nan Primary School,1.3429528,103.6874544,school
River Valley High School,1.3435696,103.7093769,school
Hua Yi Secondary School,1.3520909,103.7216251,school
Jurong West Secondary School,1.3356177,103.7024026,school
"School of Science and Technology, Singapore",1.3132704,103.7737307,school
Frontier Primary School,1.336788,103.6996341,school
Evergreen Secondary School,1.4417443,103.7940541,school
Primary School,1.3514855,103.7077343,school
Jurong West Primary School,1.3393245,103.6989865,school
Juying Primary School,1.3387193,103.6882049,school
New Town Secondary School,1.3098808,103.7735372,school
Yuhua Secondary School,1.3468875,103.7224022,school
Shuqun Primary School,1.3471927,103.7214036,school
One World International School,1.3479915,103.6943225,school
Westwood Secondary School,1.3535853,103.7017973,school
Jurong Primary School,1.3487533,103.7330556,school
Rulang Primary School,1.3467144,103.7185856,school
Xinghua Primary School,1.3581823,103.8904949,school
Yuhua Primary School,1.3426574,103.7409591,school
Bedok South Secondary School,1.3253794,103.9510303,school
Bukit Merah Secondary School,1.2859283,103.8129921,school
New Town Primary School,1.2997615,103.7996854,school
Bedok View Secondary School,1.3249361,103.9434704,school
Yuan Ching Secondary School,1.341651,103.7198738,school
Lakeside Primary School,1.3383879,103.7179609,school
Commonwealth Secondary School,1.319718,103.7456789,school
Jurong Secondary School,1.3304664,103.7239562,school
Tanglin Secondary School,1.3097267,103.7580022,school
Nanyang Girls' High School,1.3304736,103.8022612,school
Whitley Secondary School,1.355509,103.8426337,school
Bendemeer Secondary badminton court,1.324255,103.8599845,school
Bedok Green Primary School,1.323975,103.9378199,school
,1.3649956,103.8330328,school
Peirce Secondary School,1.3663028,103.8295307,school
Townsville Primary School,1.3602434,103.8542379,school
Kuo Chuan Presybterian Secondary School,1.3504664,103.8547114,school
Zhonghua Secondary School,1.3485748,103.8696957,school
Naval Base Primary School,1.4164252,103.8386665,school
Orchid Park Secondary School,1.4158041,103.8382112,school
Northland Primary School,1.4212115,103.8405822,school
Chung Cheng High School (Yishun),1.4190464,103.8371868,school
Rainbow Centre - Yishun Park School,1.4201343,103.837259,school
Peiying Primary School,1.4178033,103.8304738,school
Naval Base Secondary School,1.4192025,103.8309864,school
AWWA Sch,1.3727063,103.878799,school
,1.3463179,103.7680395,school
The Japanese Secondary School,1.3116958,103.7561374,school
Cedar Girls' Secondary School,1.3346962,103.8742241,school
Swiss Cottage Secondary School,1.3645731,103.7504182,school
Tanjong Katong Secondary School,1.3083742,103.8973467,school
Qihua Primary School,1.4420658,103.7881756,school
Horizon Primary School,1.3999837,103.9130704,school
Singapore American School,1.425308,103.7745946,school
Admiralty Secondary School,1.4458767,103.8027231,school
Beatty Secondary School,1.341513,103.8522713,school
Chatsworth International School Singapore (Bukit Timah Campus)),1.3452742,103.791751,school
Jing Shan Primary School,1.3719344,103.851917,school
Anderson Secondary School,1.3750031,103.8517111,school
Deyi Secondary School,1.3667246,103.8519962,school
Greenwood Primary School,1.4400699,103.8047763,school
Woodlands Ring Secondary School,1.4362395,103.800576,school
Woodgrove Primary School,1.4328975,103.7902499,school
Woodlands Ring Primary School,1.4343141,103.7978093,school
Admiralty Primary School,1.4430232,103.8003302,school
,1.4520078,103.7939873,school
Evergreen Primary School,1.4438651,103.7947355,school
Si Ling Primary School,1.4327562,103.7857619,school
Fuchun Secondary School,1.4302769,103.7772903,school
Fuchun Primary School,1.430277,103.7782401,school
Innova Primary School,1.4292036,103.790745,school
Singapore Sports School,1.4273272,103.7889583,school
Christ Church Secondary School,1.4267733,103.7930548,school
Woodlands Secondary School,1.4400396,103.7745172,school
Marsiling Secondary School,1.4375279,103.7759416,school
MINDS Woodlands Garden,1.4372158,103.7978466,school
Woodlands Primary School,1.4368515,103.7916877,school
Riverside Secondary School,1.4409612,103.788064,school
Ai Tong School,1.3606274,103.8330304,school
Presbyterian High School,1.3827354,103.8427457,school
Tanglin Trust School,1.2972943,103.7925044,school
JDMIS - Jewellery Design and Management International School,1.298782,103.8530212,school
St. Andrew's Mission School,1.3428265,103.7599541,school
Keming Primary School,1.3452577,103.7564009,school
Bukit View Primary School,1.3455702,103.7534837,school
Bukit View Secondary School,1.3456513,103.7521921,school
Child Development Centre _ Bukit Batok,1.3474517,103.7683742,school
Bukit Batok Secondary School,1.3485138,103.7406687,school
Princess Elizabeth Primary School,1.3491794,103.7409589,school
Lian Hua Primary School,1.3540348,103.7540811,school
Dazhong Primary School,1.3592056,103.7478742,school
Clementi Primary School,1.3155643,103.7632074,school
Northoarks Primary School,1.4569529,103.8135196,school
Star Learners Childcare Centre,1.4394901,103.8245984,school
Madrasah Aljunied Al-Islamiah,1.3046432,103.8576709,school
Mayflower Secondary School,1.3687541,103.8356523,school
First Toa Payoh Primary School,1.3404651,103.8558316,school
Pei Chun Public School,1.337116,103.8556841,school
CHIJ (Toa Payoh) Primary School,1.3331413,103.8424184,school
Kheng Cheng School,1.3372623,103.8474366,school
Elias Park Primary School,1.3749905,103.9452032,school
Coral Primary School,1.3683415,103.9509844,school
Meridian Secondary School,1.3676237,103.948937,school
Loyang View Secondary School,1.3664748,103.9575471,school
Cantonment Primary School,1.27582,103.8398797,school
Outram Secondary School,1.2863263,103.8371997,school
CHIJ (Kellock) Primary School,1.2747625,103.8279603,school
CHIJ St. Theresa's Convent,1.2759831,103.8221154,school
Gan Eng Seng Primary School,1.2857911,103.8154287,school
Zhangde Primary School,1.2842706,103.8260945,school
Ahmad Ibrahim Secondary School,1.4360786,103.8301517,school
Ahmad Ibrahim Primary School,1.4337487,103.8327046,school
Yishun Primary School,1.4337259,103.8339558,school
Yishun Secondary School,1.4279398,103.8290282,school
Jiemin Primary School,1.428074,103.8304146,school
MOE School Cluster Centre,1.2879336,103.8100388,school
Gan Eng Seng School,1.289454,103.8236405,school
Ascensia Academy,1.2889535,103.8224108,school
Tanglin School,1.2902753,103.8197284,school
Blangah Rise Primary School,1.2764363,103.8088211,school
